title,venue,year,author,volume,url
Defending Against Backdoor Attack on Graph Nerual Network by Explainability.,CoRR,2022,"Bingchen Jiang, Zhao Li",abs/2209.02902,https://doi.org/10.48550/arXiv.2209.02902
Defending Against Stealthy Backdoor Attacks.,CoRR,2022,"Sangeet Sagar, Abhinav Bhatt, Abhijith Srinivas Bidaralli",abs/2205.14246,https://doi.org/10.48550/arXiv.2205.14246
Defense against Backdoor Attacks via Identifying and Purifying Bad Neurons.,CoRR,2022,"Mingyuan Fan, Yang Liu 0118, Cen Chen, Ximeng Liu, Wenzhong Guo",abs/2208.06537,https://doi.org/10.48550/arXiv.2208.06537
Detecting Backdoor Poisoning Attacks on Deep Neural Networks by Heatmap Clustering.,CoRR,2022,"Lukas Schulth, Christian Berghoff, Matthias Neu",abs/2204.12848,https://doi.org/10.48550/arXiv.2204.12848
Detecting Backdoors in Deep Text Classifiers.,CoRR,2022,"You Guo, Jun Wang 0126, Trevor Cohn",abs/2210.11264,https://doi.org/10.48550/arXiv.2210.11264
Enhancing Clean Label Backdoor Attack with Two-phase Specific Triggers.,CoRR,2022,"Nan Luo, Yuanzhang Li, Yajie Wang, Shangbo Wu, Yu-An Tan 0001, Quanxin Zhang",abs/2206.04881,https://doi.org/10.48550/arXiv.2206.04881
FRIB: Low-poisoning Rate Invisible Backdoor Attack based on Feature Repair.,CoRR,2022,"Hui Xia 0001, Xiugui Yang, Xiangyun Qian, Rui Zhang 0050",abs/2207.12863,https://doi.org/10.48550/arXiv.2207.12863
False Memory Formation in Continual Learners Through Imperceptible Backdoor Trigger.,CoRR,2022,"Muhammad Umer, Robi Polikar",abs/2202.04479,https://arxiv.org/abs/2202.04479
Fight Poison with Poison: Detecting Backdoor Poison Samples via Decoupling Benign Correlations.,CoRR,2022,"Xiangyu Qi, Tinghao Xie, Saeed Mahloujifar, Prateek Mittal",abs/2205.13616,https://doi.org/10.48550/arXiv.2205.13616
Fine-Tuning Is All You Need to Mitigate Backdoor Attacks.,CoRR,2022,"Zeyang Sha, Xinlei He, Pascal Berrang, Mathias Humbert, Yang Zhang 0016",abs/2212.09067,https://doi.org/10.48550/arXiv.2212.09067
Flareon: Stealthy any2any Backdoor Injection via Poisoned Augmentation.,CoRR,2022,"Tianrui Qin, Xianghuan He, Xitong Gao, Yiren Zhao, Kejiang Ye, Cheng-Zhong Xu 0001",abs/2212.09979,https://doi.org/10.48550/arXiv.2212.09979
Hiding Behind Backdoors: Self-Obfuscation Against Generative Models.,CoRR,2022,"Siddhartha Datta, Nigel Shadbolt",abs/2201.09774,https://arxiv.org/abs/2201.09774
ImpNet: Imperceptible and blackbox-undetectable backdoors in compiled neural networks.,CoRR,2022,"Tim Clifford, Ilia Shumailov, Yiren Zhao, Ross J. Anderson, Robert D. Mullins",abs/2210.00108,https://doi.org/10.48550/arXiv.2210.00108
Imperceptible and Multi-channel Backdoor Attack against Deep Neural Networks.,CoRR,2022,"Mingfu Xue, Shifeng Ni, Yinghao Wu, Yushu Zhang, Jian Wang 0038, Weiqiang Liu 0001",abs/2201.13164,https://arxiv.org/abs/2201.13164
Invariant Aggregator for Defending Federated Backdoor Attacks.,CoRR,2022,"Xiaoyang Wang, Dimitrios Dimitriadis, Sanmi Koyejo, Shruti Tople",abs/2210.01834,https://doi.org/10.48550/arXiv.2210.01834
Invisible Backdoor Attacks Using Data Poisoning in the Frequency Domain.,CoRR,2022,"Chang Yue, Peizhuo Lv, Ruigang Liang, Kai Chen 0012",abs/2207.04209,https://doi.org/10.48550/arXiv.2207.04209
Label-Smoothed Backdoor Attack.,CoRR,2022,"Minlong Peng, Zidi Xiong, Mingming Sun, Ping Li 0001",abs/2202.11203,https://arxiv.org/abs/2202.11203
Low-Loss Subspace Compression for Clean Gains against Multi-Agent Backdoor Attacks.,CoRR,2022,"Siddhartha Datta, Nigel Shadbolt",abs/2203.03692,https://doi.org/10.48550/arXiv.2203.03692
M-to-N Backdoor Paradigm: A Stealthy and Fuzzy Attack to Deep Learning Models.,CoRR,2022,"Linshan Hou, Zhongyun Hua, Yuhong Li, Leo Yu Zhang",abs/2211.01875,https://doi.org/10.48550/arXiv.2211.01875
MACAB: Model-Agnostic Clean-Annotation Backdoor to Object Detection with Natural Trigger in Real-World.,CoRR,2022,"Hua Ma, Yinshan Li, Yansong Gao, Zhi Zhang 0001, Alsharif Abuadbba, Anmin Fu, Said F. Al-Sarawi, Surya Nepal, Derek Abbott",abs/2209.02339,https://doi.org/10.48550/arXiv.2209.02339
Mind Your Data! Hiding Backdoors in Offline Reinforcement Learning Datasets.,CoRR,2022,"Chen Gong 0005, Zhou Yang 0003, Yunpeng Bai, Junda He, Jieke Shi, Arunesh Sinha, Bowen Xu, Xinwen Hou, Guoliang Fan, David Lo 0001",abs/2210.04688,https://doi.org/10.48550/arXiv.2210.04688
Model Transferring Attacks to Backdoor HyperNetwork in Personalized Federated Learning.,CoRR,2022,"Phung Lai, NhatHai Phan, Abdallah Khreishah, Issa Khalil, Xintao Wu",abs/2201.07063,https://arxiv.org/abs/2201.07063
Model-Contrastive Learning for Backdoor Defense.,CoRR,2022,"Zhihao Yue, Jun Xia, Zhiwei Ling, Ming Hu 0003, Ting Wang 0001, Xian Wei, Mingsong Chen",abs/2205.04411,https://doi.org/10.48550/arXiv.2205.04411
Natural Backdoor Datasets.,CoRR,2022,"Emily Wenger, Roma Bhattacharjee, Arjun Nitin Bhagoji, Josephine Passananti, Emilio Andere, Haitao Zheng 0001, Ben Y. Zhao",abs/2206.10673,https://doi.org/10.48550/arXiv.2206.10673
Neighboring Backdoor Attacks on Graph Convolutional Network.,CoRR,2022,"Liang Chen 0001, Qibiao Peng, Jintang Li, Yang Liu 0245, Jiawei Chen 0007, Yong Li, Zibin Zheng",abs/2201.06202,https://arxiv.org/abs/2201.06202
On the Effectiveness of Adversarial Training against Backdoor Attacks.,CoRR,2022,"Yinghua Gao, Dongxian Wu, Jingfeng Zhang, Guanhao Gan, Shu-Tao Xia, Gang Niu 0001, Masashi Sugiyama",abs/2202.10627,https://arxiv.org/abs/2202.10627
PBSM: Backdoor attack against Keyword spotting based on pitch boosting and sound masking.,CoRR,2022,"Hanbo Cai, Pengcheng Zhang, Hai Dong, Yan Xiao 0002, Shunhui Ji",abs/2211.08697,https://doi.org/10.48550/arXiv.2211.08697
PerDoor: Persistent Non-Uniform Backdoors in Federated Learning using Adversarial Perturbations.,CoRR,2022,"Manaar Alam, Esha Sarkar, Michail Maniatakos",abs/2205.13523,https://doi.org/10.48550/arXiv.2205.13523
Physics-Constrained Backdoor Attacks on Power System Fault Localization.,CoRR,2022,"Jianing Bai, Ren Wang, Zuyi Li",abs/2211.04445,https://doi.org/10.48550/arXiv.2211.04445
PiDAn: A Coherence Optimization Approach for Backdoor Attack Detection and Mitigation in Deep Neural Networks.,CoRR,2022,"Yue Wang 0055, Wenqing Li, Esha Sarkar, Muhammad Shafique 0001, Michail Maniatakos, Saif Eddin Jabari",abs/2203.09289,https://doi.org/10.48550/arXiv.2203.09289
Planting Undetectable Backdoors in Machine Learning Models.,CoRR,2022,"Shafi Goldwasser, Michael P. Kim, Vinod Vaikuntanathan, Or Zamir",abs/2204.06974,https://doi.org/10.48550/arXiv.2204.06974
RFLBAT: A Robust Federated Learning Algorithm against Backdoor Attack.,CoRR,2022,"Yongkang Wang, Dihua Zhai, Yufeng Zhan, Yuanqing Xia",abs/2201.03772,https://arxiv.org/abs/2201.03772
Resurrecting Trust in Facial Recognition: Mitigating Backdoor Attacks in Face Recognition to Prevent Potential Privacy Breaches.,CoRR,2022,"Reena Zelenkova, Jack Swallow, M. A. P. Chamikara, Dongxi Liu, Mohan Baruwal Chhetri, Seyit Camtepe, Marthie Grobler, Mahathir Almashor",abs/2202.10320,https://arxiv.org/abs/2202.10320
Rethink Stealthy Backdoor Attacks in Natural Language Processing.,CoRR,2022,"Lingfeng Shen, Haiyun Jiang, Lemao Liu, Shuming Shi 0001",abs/2201.02993,https://arxiv.org/abs/2201.02993
Rethinking Backdoor Data Poisoning Attacks in the Context of Semi-Supervised Learning.,CoRR,2022,"Marissa Connor, Vincent Emanuele",abs/2212.02582,https://doi.org/10.48550/arXiv.2212.02582
Rickrolling the Artist: Injecting Invisible Backdoors into Text-Guided Image Generation Models.,CoRR,2022,"Lukas Struppek, Dominik Hintersdorf, Kristian Kersting",abs/2211.02408,https://doi.org/10.48550/arXiv.2211.02408
"Selective Amnesia: On Efficient, High-Fidelity and Blind Suppression of Backdoor Effects in Trojaned Machine Learning Models.",CoRR,2022,"Rui Zhu, Di Tang, Siyuan Tang, XiaoFeng Wang 0001, Haixu Tang",abs/2212.04687,https://doi.org/10.48550/arXiv.2212.04687
Solving the Capsulation Attack against Backdoor-based Deep Neural Network Watermarks by Reversing Triggers.,CoRR,2022,"Fangqi Li, Shilin Wang, Yun Zhu",abs/2208.14127,https://doi.org/10.48550/arXiv.2208.14127
Technical Report: Assisting Backdoor Federated Learning with Whole Population Knowledge Alignment.,CoRR,2022,"Tian Liu, Xueyang Hu, Tao Shu",abs/2207.12327,https://doi.org/10.48550/arXiv.2207.12327
Textual Backdoor Attacks with Iterative Trigger Injection.,CoRR,2022,"Jun Yan 0012, Vansh Gupta, Xiang Ren 0001",abs/2205.12700,https://doi.org/10.48550/arXiv.2205.12700
Thinking Two Moves Ahead: Anticipating Other Users Improves Backdoor Attacks in Federated Learning.,CoRR,2022,"Yuxin Wen, Jonas Geiping, Liam Fowl, Hossein Souri, Rama Chellappa, Micah Goldblum, Tom Goldstein",abs/2210.09305,https://doi.org/10.48550/arXiv.2210.09305
Towards A Critical Evaluation of Robustness for Deep Learning Backdoor Countermeasures.,CoRR,2022,"Huming Qiu, Hua Ma, Zhi Zhang 0001, Alsharif Abuadbba, Wei Kang, Anmin Fu, Yansong Gao",abs/2204.06273,https://doi.org/10.48550/arXiv.2204.06273
Towards a Defense against Backdoor Attacks in Continual Federated Learning.,CoRR,2022,"Shuaiqi Wang, Jonathan Hayase, Giulia Fanti, Sewoong Oh",abs/2205.11736,https://doi.org/10.48550/arXiv.2205.11736
Trojan Horse Training for Breaking Defenses against Backdoor Attacks in Deep Learning.,CoRR,2022,"Arezoo Rajabi, Bhaskar Ramasubramanian, Radha Poovendran",abs/2203.15506,https://doi.org/10.48550/arXiv.2203.15506
Understanding Impacts of Task Similarity on Backdoor Attack and Detection.,CoRR,2022,"Di Tang, Rui Zhu, XiaoFeng Wang 0001, Haixu Tang, Yi Chen",abs/2210.06509,https://doi.org/10.48550/arXiv.2210.06509
Universal Post-Training Backdoor Detection.,CoRR,2022,"Hang Wang, Zhen Xiang, David J. Miller 0001, George Kesidis",abs/2205.06900,https://doi.org/10.48550/arXiv.2205.06900
VSVC: Backdoor attack against Keyword Spotting based on Voiceprint Selection and Voice Conversion.,CoRR,2022,"Hanbo Cai, Pengcheng Zhang, Hai Dong, Yan Xiao 0002, Shunhui Ji",abs/2212.10103,https://doi.org/10.48550/arXiv.2212.10103
Watermarking Pre-trained Language Models with Backdooring.,CoRR,2022,"Chenxi Gu, Chengsong Huang, Xiaoqing Zheng, Kai-Wei Chang, Cho-Jui Hsieh",abs/2210.07543,https://doi.org/10.48550/arXiv.2210.07543
XMAM: X-raying Models with A Matrix to Reveal Backdoor Attacks for Federated Learning.,CoRR,2022,"Jianyi Zhang, Fangjiao Zhang, Qichao Jin, Zhiqiang Wang 0006, Xiaodong Lin, Xiali Hei 0001",abs/2212.13675,https://doi.org/10.48550/arXiv.2212.13675
Backdoor smoothing: Demystifying backdoor attacks on deep neural networks.,Comput. Secur.,2022,"Kathrin Grosse, Taesung Lee, Battista Biggio, Youngja Park, Michael Backes 0001, Ian M. Molloy",120,https://doi.org/10.1016/j.cose.2022.102814
Defense against backdoor attack in federated learning.,Comput. Secur.,2022,"Shiwei Lu, Ruihu Li, Wenbin Liu, Xuan Chen",121,https://doi.org/10.1016/j.cose.2022.102819
PTB: Robust physical backdoor attacks against deep neural networks in real world.,Comput. Secur.,2022,"Mingfu Xue, Can He, Yinghao Wu, Shichang Sun, Yushu Zhang, Jian Wang 0038, Weiqiang Liu 0001",118,https://doi.org/10.1016/j.cose.2022.102726
The triggers that open the NLP model backdoors are hidden in the adversarial samples.,Comput. Secur.,2022,"Kun Shao, Yu Zhang, Junan Yang, Xiaoshuai Li, Hui Liu",118,https://doi.org/10.1016/j.cose.2022.102730
Combining Defences Against Data-Poisoning Based Backdoor Attacks on Neural Networks.,DBSec,2022,"Andrea Milakovic, Rudolf Mayer",,https://doi.org/10.1007/978-3-031-10684-2_3
TextBack: Watermarking Text Classifiers using Backdooring.,DSD,2022,"Nandish Chattopadhyay, Rajan Kataria, Anupam Chattopadhyay",,https://doi.org/10.1109/DSD57027.2022.00053
An Invisible Black-Box Backdoor Attack Through Frequency Domain.,ECCV,2022,"Tong Wang, Yuan Yao 0001, Feng Xu 0007, Shengwei An, Hanghang Tong, Ting Wang",,https://doi.org/10.1007/978-3-031-19778-9_23
Data-Free Backdoor Removal Based on Channel Lipschitzness.,ECCV,2022,"Runkai Zheng, Rongjun Tang, Jianze Li, Li Liu 0036",,https://doi.org/10.1007/978-3-031-20065-6_11
RIBAC: Towards Robust and Imperceptible Backdoor Attack against Compact DNN.,ECCV,2022,"Huy Phan, Cong Shi 0004, Yi Xie 0001, Tianfang Zhang, Zhuohang Li, Tianming Zhao 0001, Jian Liu 0001, Yan Wang 0003, Yingying Chen 0001, Bo Yuan 0001",,https://doi.org/10.1007/978-3-031-19772-7_41
BadDet: Backdoor Attacks on Object Detection.,ECCV Workshops,2022,"Shih-Han Chan, Yinpeng Dong, Jun Zhu 0001, Xiaolu Zhang, Jun Zhou 0011",,https://doi.org/10.1007/978-3-031-25056-9_26
Backdoor Attacks in Federated Learning by Rare Embeddings and Gradient Ensembling.,EMNLP,2022,"KiYoon Yoo, Nojun Kwak",,https://doi.org/10.18653/v1/2022.emnlp-main.6
Dim-Krum: Backdoor-Resistant Federated Learning for NLP with Dimension-wise Krum-Based Aggregation.,EMNLP,2022,"Zhiyuan Zhang 0001, Qi Su 0001, Xu Sun 0001",,https://doi.org/10.18653/v1/2022.findings-emnlp.25
Expose Backdoors on the Way: A Feature-Based Efficient Defense against Textual Backdoor Attacks.,EMNLP,2022,"Sishuo Chen, Wenkai Yang, Zhiyuan Zhang 0001, Xiaohan Bi, Xu Sun 0001",,https://doi.org/10.18653/v1/2022.findings-emnlp.47
Fine-mixing: Mitigating Backdoors in Fine-tuned Language Models.,EMNLP,2022,"Zhiyuan Zhang 0001, Lingjuan Lyu, Xingjun Ma, Chenguang Wang 0001, Xu Sun 0001",,https://doi.org/10.18653/v1/2022.findings-emnlp.26
Textual Backdoor Attacks Can Be More Harmful via Two Simple Tricks.,EMNLP,2022,"Yangyi Chen, Fanchao Qi, Hongcheng Gao, Zhiyuan Liu 0001, Maosong Sun 0001",,https://doi.org/10.18653/v1/2022.emnlp-main.770
WeDef: Weakly Supervised Backdoor Defense for Text Classification.,EMNLP,2022,"Lesheng Jin, Zihan Wang 0001, Jingbo Shang",,https://doi.org/10.18653/v1/2022.emnlp-main.798
SAT Backdoors: Depth Beats Size.,ESA,2022,"Jan Dreier, Sebastian Ordyniak, Stefan Szeider",,https://doi.org/10.4230/LIPIcs.ESA.2022.46
Kallima: A Clean-Label Framework for Textual Backdoor Attacks.,ESORICS,2022,"Xiaoyi Chen, Yinpeng Dong, Zeyu Sun, Shengfang Zhai, Qingni Shen, Zhonghai Wu",,https://doi.org/10.1007/978-3-031-17140-6_22
The Devil Is in the GAN: Backdoor Attacks and Defenses in Deep Generative Models.,ESORICS,2022,"Ambrish Rawat, Killian Levacher, Mathieu Sinn",,https://doi.org/10.1007/978-3-031-17143-7_41
Dynamic Backdoor Attacks Against Machine Learning Models.,EuroS&amp;P,2022,"Ahmed Salem 0001, Rui Wen 0002, Michael Backes 0001, Shiqing Ma, Yang Zhang 0016",,https://doi.org/10.1109/EuroSP53844.2022.00049
"TrojanZoo: Towards Unified, Holistic, and Practical Evaluation of Neural Backdoors.",EuroS&amp;P,2022,"Ren Pang, Zheng Zhang, Xiangshan Gao, Zhaohan Xi, Shouling Ji, Peng Cheng 0001, Xiapu Luo, Ting Wang 0006",,https://doi.org/10.1109/EuroSP53844.2022.00048
A Pragmatic Label-Specific Backdoor Attack.,FCS,2022,"Yu Wang, Haomiao Yang, Jiasheng Li, Mengyu Ge",,https://doi.org/10.1007/978-981-19-8445-7_10
Planting Undetectable Backdoors in Machine Learning Models : [Extended Abstract].,FOCS,2022,"Shafi Goldwasser, Michael P. Kim, Vinod Vaikuntanathan, Or Zamir",,https://doi.org/10.1109/FOCS54457.2022.00092
A Temporal-Pattern Backdoor Attack to Deep Reinforcement Learning.,GLOBECOM,2022,"Yinbo Yu, Jiajia Liu 0001, Shouqing Li, Kepu Huang, Xudong Feng",,https://doi.org/10.1109/GLOBECOM48099.2022.10000751
Propagable Backdoors over Blockchain-based Federated Learning via Sample-Specific Eclipse.,GLOBECOM,2022,"Zheng Yang 0002, Gaolei Li, Jun Wu 0001, Wu Yang 0001",,https://doi.org/10.1109/GLOBECOM48099.2022.10001370
Backdooring Post-Quantum Cryptography: Kleptographic Attacks on Lattice-based KEMs.,IACR Cryptol. ePrint Arch.,2022,"Prasanna Ravi, Shivam Bhasin, Anupam Chattopadhyay, Aikata, Sujoy Sinha Roy",2022,https://eprint.iacr.org/2022/1681
How to Backdoor (Classical) McEliece and How to Guard Against Backdoors.,IACR Cryptol. ePrint Arch.,2022,"Alexander May 0001, Carl Richard Theodor Schneider",2022,https://eprint.iacr.org/2022/362
How to backdoor LWE-like cryptosystems.,IACR Cryptol. ePrint Arch.,2022,,2022,https://eprint.iacr.org/2022/1381
Backdoor Sets on Nowhere Dense SAT.,ICALP,2022,"Daniel Lokshtanov, Fahad Panolan, M. S. Ramanujan 0001",,https://doi.org/10.4230/LIPIcs.ICALP.2022.91
Against Backdoor Attacks In Federated Learning With Differential Privacy.,ICASSP,2022,"Lu Miao, Wei Yang 0011, Rong Hu, Lu Li, Liusheng Huang",,https://doi.org/10.1109/ICASSP43922.2022.9747653
Detecting Backdoor Attacks against Point Cloud Classifiers.,ICASSP,2022,"Zhen Xiang, David J. Miller 0001, Siheng Chen, Xi Li 0015, George Kesidis",,https://doi.org/10.1109/ICASSP43922.2022.9747194
Invisible and Efficient Backdoor Attacks for Compressed Deep Neural Networks.,ICASSP,2022,"Huy Phan, Yi Xie 0001, Jian Liu 0001, Yingying Chen 0001, Bo Yuan 0001",,https://doi.org/10.1109/ICASSP43922.2022.9747582
Stealthy Backdoor Attack with Adversarial Training.,ICASSP,2022,"Le Feng, Sheng Li 0006, Zhenxing Qian, Xinpeng Zhang 0001",,https://doi.org/10.1109/ICASSP43922.2022.9746008
Test-Time Detection of Backdoor Triggers for Poisoned Deep Neural Networks.,ICASSP,2022,"Xi Li 0015, Zhen Xiang, David J. Miller 0001, George Kesidis",,https://doi.org/10.1109/ICASSP43922.2022.9746573
When Does Backdoor Attack Succeed in Image Reconstruction? A Study of Heuristics vs. Bi-Level Solution.,ICASSP,2022,"Vardaan Taneja, Pin-Yu Chen, Yuguang Yao, Sijia Liu 0001",,https://doi.org/10.1109/ICASSP43922.2022.9746433
Toward Cleansing Backdoored Neural Networks in Federated Learning.,ICDCS,2022,"Chen Wu, Xian Yang, Sencun Zhu, Prasenjit Mitra",,https://doi.org/10.1109/ICDCS54860.2022.00084
Towards Backdoor Attack on Deep Learning based Time Series Classification.,ICDE,2022,"Daizong Ding, Mi Zhang 0001, Yuanmin Huang 0001, Xudong Pan, Fuli Feng, Erling Jiang, Min Yang 0002",,https://doi.org/10.1109/ICDE53745.2022.00100
Data Leakage Attack via Backdoor Misclassification Triggers of Deep Learning Models.,ICDIS,2022,"Xiangkai Yang, Wenjian Luo, Licai Zhang, Zhijian Chen, Jiahai Wang",,https://doi.org/10.1109/ICDIS55630.2022.00017
Backdoor Poisoning of Encrypted Traffic Classifiers.,ICDM,2022,"John T. Holodnak, Olivia M. Brown, Jason Matterer, Andrew Lemke",,https://doi.org/10.1109/ICDMW58026.2022.00080
Fooling a Face Recognition System with a Marker-Free Label-Consistent Backdoor Attack.,ICIAP,2022,"Nino Cauli, Alessandro Ortis, Sebastiano Battiato",,https://doi.org/10.1007/978-3-031-06430-2_15
CRAB: Certified Patch Robustness Against Poisoning-Based Backdoor Attacks.,ICIP,2022,"Huxiao Ji, Jie Li 0002, Chentao Wu",,https://doi.org/10.1109/ICIP46576.2022.9897387
AEVA: Black-box Backdoor Detection Using Adversarial Extreme Value Analysis.,ICLR,2022,"Junfeng Guo, Ang Li, Cong Liu 0005",,https://openreview.net/forum?id=OM_lYiHXiCL
Adversarial Unlearning of Backdoors via Implicit Hypergradient.,ICLR,2022,"Yi Zeng 0005, Si Chen, Won Park, Zhuoqing Mao, Ming Jin 0002, Ruoxi Jia 0001",,https://openreview.net/forum?id=MeeQkFYVbzW
Backdoor Defense via Decoupling the Training Process.,ICLR,2022,"Kunzhe Huang, Yiming Li 0004, Baoyuan Wu, Zhan Qin, Kui Ren 0001",,https://openreview.net/forum?id=TySnJ-0RdKI
BadPre: Task-agnostic Backdoor Attacks to Pre-trained NLP Foundation Models.,ICLR,2022,"Kangjie Chen, Yuxian Meng, Xiaofei Sun, Shangwei Guo, Tianwei Zhang 0004, Jiwei Li 0001, Chun Fan",,https://openreview.net/forum?id=Mng8CQ9eBW
Few-Shot Backdoor Attacks on Visual Object Tracking.,ICLR,2022,"Yiming Li 0004, Haoxiang Zhong, Xingjun Ma, Yong Jiang 0001, Shu-Tao Xia",,https://openreview.net/forum?id=qSV5CuSaK_a
How to Inject Backdoors with Better Consistency: Logit Anchoring on Clean Data.,ICLR,2022,"Zhiyuan Zhang 0001, Lingjuan Lyu, Weiqiang Wang, Lichao Sun 0001, Xu Sun 0001",,https://openreview.net/forum?id=Bn09TnDngN
Poisoning and Backdooring Contrastive Learning.,ICLR,2022,"Nicholas Carlini, Andreas Terzis",,https://openreview.net/forum?id=iC4UHbQ01Mp
Post-Training Detection of Backdoor Attacks for Two-Class and Multi-Attack Scenarios.,ICLR,2022,"Zhen Xiang, David J. Miller 0001, George Kesidis",,https://openreview.net/forum?id=MSgB8D4Hy51
Unlabeled Backdoor Poisoning in Semi-Supervised Learning.,ICME,2022,"Le Feng, Sheng Li 0006, Zhenxing Qian, Xinpeng Zhang 0001",,https://doi.org/10.1109/ICME52920.2022.9859941
Constrained Optimization with Dynamic Bound-scaling for Effective NLP Backdoor Defense.,ICML,2022,"Guangyu Shen, Yingqi Liu, Guanhong Tao 0001, Qiuling Xu, Zhuo Zhang 0002, Shengwei An, Shiqing Ma, Xiangyu Zhang 0001",,https://proceedings.mlr.press/v162/shen22e.html
Neurotoxin: Durable Backdoors in Federated Learning.,ICML,2022,"Zhengming Zhang, Ashwinee Panda, Linyue Song, Yaoqing Yang, Michael W. Mahoney, Prateek Mittal, Kannan Ramchandran, Joseph Gonzalez 0001",,https://proceedings.mlr.press/v162/zhang22w.html
"A highly efficient, confidential, and continuous federated learning backdoor attack strategy.",ICMLC,2022,"Jiarui Cao, Liehuang Zhu",,https://doi.org/10.1145/3529836.3529845
A Generic Enhancer for Backdoor Attacks on Deep Neural Networks.,ICONIP,2022,"Bilal Hussain Abbasi, Qi Zhong, Leo Yu Zhang, Shang Gao 0003, Antonio Robles-Kelly, Robin Doss",,https://doi.org/10.1007/978-981-99-1648-1_25
Detecting and Mitigating Backdoor Attacks with Dynamic and Invisible Triggers.,ICONIP,2022,"Zhibin Zheng, Zhongyun Hua, Leo Yu Zhang",,https://doi.org/10.1007/978-3-031-30111-7_19
UltraBD: Backdoor Attack against Automatic Speaker Verification Systems via Adversarial Ultrasound.,ICPADS,2022,"Junning Ze, Xinfeng Li, Yushi Cheng, Xiaoyu Ji 0001, Wenyuan Xu 0001",,https://doi.org/10.1109/ICPADS56603.2022.00033
Backdoor Attacks against Deep Neural Networks by Personalized Audio Steganography.,ICPR,2022,"Peng Liu 0044, Shuyi Zhang, Chuanjian Yao, Wenzhe Ye, Xianxian Li",,https://doi.org/10.1109/ICPR56361.2022.9956521
Backdoors in Neural Models of Source Code.,ICPR,2022,"Goutham Ramakrishnan, Aws Albarghouthi",,https://doi.org/10.1109/ICPR56361.2022.9956690
Image Watermarking Backdoor Attacks in CNN-Based Classification Tasks.,ICPR Workshops,2022,"Giovanbattista Abbate, Irene Amerini, Roberto Caldelli",,https://doi.org/10.1007/978-3-031-37745-7_1
Detecting Backdoor Attacks on Deep Neural Networks Based on Model Parameters Analysis.,ICTAI,2022,"Mingyuan Ma, Hu Li, Xiaohui Kuang",,https://doi.org/10.1109/ICTAI56018.2022.00098
A Feature-Based On-Line Detector to Remove Adversarial-Backdoors by Iterative Demarcation.,IEEE Access,2022,"Hao Fu, Akshaj Kumar Veldanda, Prashanth Krishnamurthy, Siddharth Garg, Farshad Khorrami",10,https://doi.org/10.1109/ACCESS.2022.3141077
Backdoor Defence for Voice Print Recognition Model Based on Speech Enhancement and Weight Pruning.,IEEE Access,2022,"Jiawei Zhu, Lin Chen, Dongwei Xu, Wenhong Zhao",10,https://doi.org/10.1109/ACCESS.2022.3217322
Saisiyat Is Where It Is At! Insights Into Backdoors And Debiasing Of Cross Lingual Transformers For Named Entity Recognition.,IEEE Big Data,2022,"Ricardo A. Calix, J. J. Ben-Joseph, Nina Lopatina, Ryan Ashley, Mona Gogia, George Sieniawski, Andrea Brennen",,https://doi.org/10.1109/BigData55660.2022.10020403
Coordinated Backdoor Attacks against Federated Learning with Model-Dependent Triggers.,IEEE Netw.,2022,"Xueluan Gong, Yanjiao Chen, Huayang Huang, Yuqing Liao, Shuai Wang, Qian Wang 0002",36,https://doi.org/10.1109/MNET.011.2000783
Backdoors Against Natural Language Processing: A Review.,IEEE Secur. Priv.,2022,"Shaofeng Li, Tian Dong, Benjamin Zi Hao Zhao, Minhui Xue, Suguo Du, Haojin Zhu",20,https://doi.org/10.1109/MSEC.2022.3181001
Are Backdoor Mandates Ethical? - A Position Paper.,IEEE Technol. Soc. Mag.,2022,"Raphaël Khoury, Sylvain Hallé",41,https://doi.org/10.1109/MTS.2022.3217699
Backdoor Federated Learning-Based mmWave Beam Selection.,IEEE Trans. Commun.,2022,"Zhengming Zhang, Ruming Yang, Xiangyu Zhang 0013, Chunguo Li, Yongming Huang, Luxi Yang",70,https://doi.org/10.1109/TCOMM.2022.3200111
Interpretability-Guided Defense Against Backdoor Attacks to Deep Neural Networks.,IEEE Trans. Comput. Aided Des. Integr. Circuits Syst.,2022,"Wei Jiang 0016, Xiangyu Wen, Jinyu Zhan, Xupeng Wang, Ziwei Song",41,https://doi.org/10.1109/TCAD.2021.3111123
Backdoor Attack on Machine Learning Based Android Malware Detectors.,IEEE Trans. Dependable Secur. Comput.,2022,"Chaoran Li, Xiao Chen 0002, Derui Wang, Sheng Wen, Muhammad Ejaz Ahmed, Seyit Camtepe, Yang Xiang 0001",19,https://doi.org/10.1109/TDSC.2021.3094824
One-to-N &amp; N-to-One: Two Advanced Backdoor Attacks Against Deep Learning Models.,IEEE Trans. Dependable Secur. Comput.,2022,"Mingfu Xue, Can He, Jian Wang 0038, Weiqiang Liu 0001",19,https://doi.org/10.1109/TDSC.2020.3028448
Poison Ink: Robust and Invisible Backdoor Attack.,IEEE Trans. Image Process.,2022,"Jie Zhang 0073, Dongdong Chen 0001, Qidong Huang, Jing Liao 0001, Weiming Zhang 0001, Huamin Feng, Gang Hua 0001, Nenghai Yu",31,https://doi.org/10.1109/TIP.2022.3201472
